environment,state,action,previous_action,theta_old,theta_new,expected_next_old,expected_next_new,expected_reward_old,expected_reward_new,parameter_sensitivity,fisher_proxy,variance_reduction_proxy,predictive_kl_old_new,switching_cost
toy1,-0.9,-0.19999999999999996,0.0,0.85,1.25,-1.0419444810277014,-1.4019444810277015,-0.8200000000000001,-0.8200000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.007999999999999997
toy1,-0.9,-0.17999999999999994,0.0,0.85,1.25,-1.0217164810277015,-1.3817164810277014,-0.8181,-0.8181,0.81,900.0000000000001,900.0000000000001,72.0,0.006479999999999996
toy1,-0.9,-0.16000000000000003,0.0,0.85,1.25,-1.0015124810277016,-1.3615124810277015,-0.8164,-0.8164,0.81,900.0000000000001,900.0000000000001,72.00000000000004,0.005120000000000003
toy1,-0.9,-0.14,0.0,0.85,1.25,-0.9813324810277015,-1.3413324810277016,-0.8149000000000001,-0.8149000000000001,0.81,900.0000000000001,900.0000000000001,72.00000000000004,0.003920000000000001
toy1,-0.9,-0.12,0.0,0.85,1.25,-0.9611764810277015,-1.3211764810277016,-0.8136000000000001,-0.8136000000000001,0.81,900.0000000000001,900.0000000000001,72.00000000000004,0.00288
toy1,-0.9,-0.09999999999999998,0.0,0.85,1.25,-0.9410444810277014,-1.3010444810277015,-0.8125,-0.8125,0.81,900.0000000000001,900.0000000000001,72.00000000000004,0.001999999999999999
toy1,-0.9,-0.07999999999999996,0.0,0.85,1.25,-0.9209364810277014,-1.2809364810277015,-0.8116,-0.8116,0.81,900.0000000000001,900.0000000000001,72.00000000000004,0.0012799999999999988
toy1,-0.9,-0.05999999999999994,0.0,0.85,1.25,-0.9008524810277014,-1.2608524810277015,-0.8109000000000001,-0.8109000000000001,0.81,900.0000000000001,900.0000000000001,72.00000000000004,0.0007199999999999986
toy1,-0.9,-0.040000000000000036,0.0,0.85,1.25,-0.8807924810277015,-1.2407924810277016,-0.8104,-0.8104,0.81,900.0000000000001,900.0000000000001,72.0,0.0003200000000000006
toy1,-0.9,-0.020000000000000018,0.0,0.85,1.25,-0.8607564810277015,-1.2207564810277014,-0.8101,-0.8101,0.81,900.0000000000001,900.0000000000001,72.0,8.000000000000016e-05
toy1,-0.9,0.0,0.0,0.85,1.25,-0.8407444810277015,-1.2007444810277015,-0.81,-0.81,0.81,900.0000000000001,900.0000000000001,72.0,0.0
toy1,-0.9,0.020000000000000018,0.0,0.85,1.25,-0.8207324810277015,-1.1807324810277016,-0.8101,-0.8101,0.81,900.0000000000001,900.0000000000001,72.0,8.000000000000016e-05
toy1,-0.9,0.040000000000000036,0.0,0.85,1.25,-0.8006964810277014,-1.1606964810277014,-0.8104,-0.8104,0.81,900.0000000000001,900.0000000000001,72.0,0.0003200000000000006
toy1,-0.9,0.06000000000000005,0.0,0.85,1.25,-0.7806364810277014,-1.1406364810277014,-0.8109000000000001,-0.8109000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.0007200000000000013
toy1,-0.9,0.08000000000000007,0.0,0.85,1.25,-0.7605524810277015,-1.1205524810277014,-0.8116,-0.8116,0.81,900.0000000000001,900.0000000000001,72.0,0.0012800000000000025
toy1,-0.9,0.10000000000000009,0.0,0.85,1.25,-0.7404444810277014,-1.1004444810277014,-0.8125000000000001,-0.8125000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.0020000000000000035
toy1,-0.9,0.1200000000000001,0.0,0.85,1.25,-0.7203124810277014,-1.0803124810277014,-0.8136000000000001,-0.8136000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.0028800000000000054
toy1,-0.9,0.14000000000000012,0.0,0.85,1.25,-0.7001564810277013,-1.0601564810277013,-0.8149000000000001,-0.8149000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.003920000000000007
toy1,-0.9,0.15999999999999992,0.0,0.85,1.25,-0.6799764810277016,-1.0399764810277015,-0.8164,-0.8164,0.81,900.0000000000001,900.0000000000001,72.0,0.005119999999999995
toy1,-0.9,0.17999999999999994,0.0,0.85,1.25,-0.6597724810277016,-1.0197724810277016,-0.8181,-0.8181,0.81,900.0000000000001,900.0000000000001,72.0,0.006479999999999996
toy1,-0.9,0.19999999999999996,0.0,0.85,1.25,-0.6395444810277016,-0.9995444810277015,-0.8200000000000001,-0.8200000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.007999999999999997
toy1,-0.9,0.21999999999999997,0.0,0.85,1.25,-0.6192924810277015,-0.9792924810277015,-0.8221,-0.8221,0.81,900.0000000000001,900.0000000000001,72.0,0.00968
toy1,-0.9,0.24,0.0,0.85,1.25,-0.5990164810277014,-0.9590164810277015,-0.8244,-0.8244,0.81,900.0000000000001,900.0000000000001,72.0,0.01152
toy1,-0.9,0.26,0.0,0.85,1.25,-0.5787164810277015,-0.9387164810277014,-0.8269000000000001,-0.8269000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.013520000000000003
toy1,-0.9,0.28,0.0,0.85,1.25,-0.5583924810277014,-0.9183924810277014,-0.8296000000000001,-0.8296000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.015680000000000003
toy1,-0.9,0.30000000000000004,0.0,0.85,1.25,-0.5380444810277014,-0.8980444810277014,-0.8325,-0.8325,0.81,900.0000000000001,900.0000000000001,72.0,0.018000000000000006
toy1,-0.9,0.32000000000000006,0.0,0.85,1.25,-0.5176724810277014,-0.8776724810277015,-0.8356000000000001,-0.8356000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.020480000000000012
toy1,-0.9,0.3400000000000001,0.0,0.85,1.25,-0.4972764810277014,-0.8572764810277014,-0.8389000000000001,-0.8389000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.023120000000000012
toy1,-0.9,0.3600000000000001,0.0,0.85,1.25,-0.4768564810277014,-0.8368564810277014,-0.8424000000000001,-0.8424000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.025920000000000016
toy1,-0.9,0.3800000000000001,0.0,0.85,1.25,-0.4564124810277014,-0.8164124810277014,-0.8461000000000001,-0.8461000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.028880000000000017
toy1,-0.9,0.40000000000000013,0.0,0.85,1.25,-0.43594448102770134,-0.7959444810277013,-0.8500000000000001,-0.8500000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.03200000000000002
toy1,-0.9,0.41999999999999993,0.0,0.85,1.25,-0.41545248102770155,-0.7754524810277015,-0.8541000000000001,-0.8541000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.03527999999999999
toy1,-0.9,0.43999999999999995,0.0,0.85,1.25,-0.3949364810277015,-0.7549364810277015,-0.8584,-0.8584,0.81,900.0000000000001,900.0000000000001,72.0,0.03872
toy1,-0.9,0.45999999999999996,0.0,0.85,1.25,-0.3743964810277015,-0.7343964810277015,-0.8629000000000001,-0.8629000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.042319999999999997
toy1,-0.9,0.48,0.0,0.85,1.25,-0.3538324810277015,-0.7138324810277015,-0.8676,-0.8676,0.81,900.0000000000001,900.0000000000001,72.0,0.04608
toy1,-0.9,0.5,0.0,0.85,1.25,-0.3332444810277015,-0.6932444810277014,-0.8725,-0.8725,0.81,900.0000000000001,900.0000000000001,72.0,0.05
toy1,-0.9,0.52,0.0,0.85,1.25,-0.31263248102770147,-0.6726324810277015,-0.8776,-0.8776,0.81,900.0000000000001,900.0000000000001,72.0,0.05408000000000001
toy1,-0.9,0.54,0.0,0.85,1.25,-0.2919964810277014,-0.6519964810277015,-0.8829000000000001,-0.8829000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.05832000000000001
toy1,-0.9,0.56,0.0,0.85,1.25,-0.2713364810277014,-0.6313364810277015,-0.8884000000000001,-0.8884000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.06272000000000001
toy1,-0.9,0.5800000000000001,0.0,0.85,1.25,-0.25065248102770143,-0.6106524810277014,-0.8941000000000001,-0.8941000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.06728000000000002
toy1,-0.9,0.6000000000000001,0.0,0.85,1.25,-0.22994448102770138,-0.5899444810277014,-0.9000000000000001,-0.9000000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.07200000000000002
toy1,-0.9,0.6200000000000001,0.0,0.85,1.25,-0.20921248102770137,-0.5692124810277014,-0.9061000000000001,-0.9061000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.07688000000000003
toy1,-0.9,0.6400000000000001,0.0,0.85,1.25,-0.18845648102770135,-0.5484564810277013,-0.9124000000000001,-0.9124000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.08192000000000005
toy1,-0.9,0.6600000000000001,0.0,0.85,1.25,-0.16767648102770133,-0.5276764810277013,-0.9189000000000002,-0.9189000000000002,0.81,900.0000000000001,900.0000000000001,72.0,0.08712000000000004
toy1,-0.9,0.6799999999999999,0.0,0.85,1.25,-0.14687248102770156,-0.5068724810277015,-0.9256000000000001,-0.9256000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.09247999999999999
toy1,-0.9,0.7,0.0,0.85,1.25,-0.12604448102770152,-0.48604448102770154,-0.9325,-0.9325,0.81,900.0000000000001,900.0000000000001,72.0,0.09799999999999999
toy1,-0.9,0.72,0.0,0.85,1.25,-0.10519248102770151,-0.4651924810277015,-0.9396,-0.9396,0.81,900.0000000000001,900.0000000000001,72.0,0.10368
toy1,-0.9,0.74,0.0,0.85,1.25,-0.08431648102770149,-0.4443164810277015,-0.9469000000000001,-0.9469000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.10952
toy1,-0.9,0.76,0.0,0.85,1.25,-0.06341648102770148,-0.42341648102770146,-0.9544000000000001,-0.9544000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.11552000000000001
toy1,-0.9,0.78,0.0,0.85,1.25,-0.04249248102770145,-0.4024924810277014,-0.9621000000000001,-0.9621000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.12168000000000001
toy1,-0.9,0.8,0.0,0.85,1.25,-0.021544481027701436,-0.38154448102770144,-0.9700000000000001,-0.9700000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.12800000000000003
toy1,-0.9,0.8200000000000001,0.0,0.85,1.25,-0.0005724810277014172,-0.3605724810277014,-0.9781000000000001,-0.9781000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.13448000000000002
toy1,-0.9,0.8400000000000001,0.0,0.85,1.25,0.020423518972298604,-0.3395764810277014,-0.9864,-0.9864,0.81,900.0000000000001,900.0000000000001,72.0,0.14112000000000002
toy1,-0.9,0.8600000000000001,0.0,0.85,1.25,0.04144351897229862,-0.31855648102770134,-0.9949000000000001,-0.9949000000000001,0.81,900.0000000000001,900.0000000000001,72.0,0.14792000000000002
toy1,-0.9,0.8800000000000001,0.0,0.85,1.25,0.062487518972298636,-0.29751248102770134,-1.0036,-1.0036,0.81,900.0000000000001,900.0000000000001,72.0,0.15488000000000005
toy1,-0.9,0.9000000000000001,0.0,0.85,1.25,0.08355551897229865,-0.27644448102770136,-1.0125000000000002,-1.0125000000000002,0.81,900.0000000000001,900.0000000000001,72.0,0.16200000000000006
toy1,-0.9,0.9199999999999999,0.0,0.85,1.25,0.10464751897229845,-0.25535248102770153,-1.0216,-1.0216,0.81,900.0000000000001,900.0000000000001,72.0,0.16927999999999999
toy1,-0.9,0.94,0.0,0.85,1.25,0.12576351897229845,-0.23423648102770153,-1.0309,-1.0309,0.81,900.0000000000001,900.0000000000001,72.0,0.17672
toy1,-0.9,0.96,0.0,0.85,1.25,0.14690351897229847,-0.2130964810277015,-1.0404,-1.0404,0.81,900.0000000000001,900.0000000000001,72.0,0.18432
toy1,-0.9,0.98,0.0,0.85,1.25,0.1680675189722985,-0.1919324810277015,-1.0501,-1.0501,0.81,900.0000000000001,900.0000000000001,72.0,0.19208
toy1,-0.9,1.0,0.0,0.85,1.25,0.18925551897229853,-0.17074448102770146,-1.06,-1.06,0.81,900.0000000000001,900.0000000000001,72.0,0.2
toy1,-0.8,-1.0,0.0,0.85,1.25,-1.7837334843525179,-2.1037334843525177,-0.8900000000000001,-0.8900000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.2
toy1,-0.8,-0.98,0.0,0.85,1.25,-1.762545484352518,-2.0825454843525177,-0.8801000000000001,-0.8801000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.19208
toy1,-0.8,-0.96,0.0,0.85,1.25,-1.7413814843525177,-2.0613814843525176,-0.8704000000000002,-0.8704000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.18432
toy1,-0.8,-0.94,0.0,0.85,1.25,-1.7202414843525178,-2.0402414843525176,-0.8609000000000001,-0.8609000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.17672
toy1,-0.8,-0.92,0.0,0.85,1.25,-1.6991254843525179,-2.0191254843525175,-0.8516000000000001,-0.8516000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.16928
toy1,-0.8,-0.9,0.0,0.85,1.25,-1.6780334843525178,-1.9980334843525176,-0.8425000000000001,-0.8425000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.16200000000000003
toy1,-0.8,-0.88,0.0,0.85,1.25,-1.6569654843525177,-1.9769654843525175,-0.8336000000000001,-0.8336000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.15488000000000002
toy1,-0.8,-0.86,0.0,0.85,1.25,-1.6359214843525178,-1.9559214843525177,-0.8249000000000002,-0.8249000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.14792
toy1,-0.8,-0.84,0.0,0.85,1.25,-1.6149014843525178,-1.9349014843525176,-0.8164000000000001,-0.8164000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.14112
toy1,-0.8,-0.8200000000000001,0.0,0.85,1.25,-1.5939054843525178,-1.9139054843525178,-0.8081000000000002,-0.8081000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.13448000000000002
toy1,-0.8,-0.8,0.0,0.85,1.25,-1.5729334843525178,-1.8929334843525178,-0.8000000000000002,-0.8000000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.12800000000000003
toy1,-0.8,-0.78,0.0,0.85,1.25,-1.5519854843525176,-1.8719854843525177,-0.7921000000000001,-0.7921000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.12168000000000001
toy1,-0.8,-0.76,0.0,0.85,1.25,-1.5310614843525177,-1.8510614843525177,-0.7844000000000002,-0.7844000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.11552000000000001
toy1,-0.8,-0.74,0.0,0.85,1.25,-1.5101614843525177,-1.8301614843525178,-0.7769000000000001,-0.7769000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.10952
toy1,-0.8,-0.72,0.0,0.85,1.25,-1.4892854843525176,-1.8092854843525177,-0.7696000000000001,-0.7696000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.10368
toy1,-0.8,-0.7,0.0,0.85,1.25,-1.4684334843525175,-1.7884334843525176,-0.7625000000000001,-0.7625000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.09799999999999999
toy1,-0.8,-0.6799999999999999,0.0,0.85,1.25,-1.4476054843525177,-1.7676054843525177,-0.7556000000000002,-0.7556000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.09247999999999999
toy1,-0.8,-0.6599999999999999,0.0,0.85,1.25,-1.4268014843525176,-1.7468014843525177,-0.7489000000000001,-0.7489000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.08711999999999998
toy1,-0.8,-0.64,0.0,0.85,1.25,-1.4060214843525178,-1.726021484352518,-0.7424000000000002,-0.7424000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.08192
toy1,-0.8,-0.62,0.0,0.85,1.25,-1.3852654843525178,-1.705265484352518,-0.7361000000000002,-0.7361000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.07688
toy1,-0.8,-0.6,0.0,0.85,1.25,-1.3645334843525176,-1.6845334843525177,-0.7300000000000001,-0.7300000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.072
toy1,-0.8,-0.5800000000000001,0.0,0.85,1.25,-1.343825484352518,-1.6638254843525178,-0.7241000000000002,-0.7241000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.06728000000000002
toy1,-0.8,-0.56,0.0,0.85,1.25,-1.323141484352518,-1.6431414843525178,-0.7184000000000001,-0.7184000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.06272000000000001
toy1,-0.8,-0.54,0.0,0.85,1.25,-1.3024814843525179,-1.6224814843525177,-0.7129000000000002,-0.7129000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.05832000000000001
toy1,-0.8,-0.52,0.0,0.85,1.25,-1.2818454843525178,-1.6018454843525176,-0.7076000000000001,-0.7076000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.05408000000000001
toy1,-0.8,-0.5,0.0,0.85,1.25,-1.261233484352518,-1.5812334843525178,-0.7025000000000001,-0.7025000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.05
toy1,-0.8,-0.48,0.0,0.85,1.25,-1.2406454843525179,-1.5606454843525177,-0.6976000000000001,-0.6976000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.04608
toy1,-0.8,-0.45999999999999996,0.0,0.85,1.25,-1.2200814843525178,-1.5400814843525177,-0.6929000000000002,-0.6929000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.042319999999999997
toy1,-0.8,-0.43999999999999995,0.0,0.85,1.25,-1.1995414843525178,-1.5195414843525177,-0.6884000000000001,-0.6884000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.03872
toy1,-0.8,-0.42000000000000004,0.0,0.85,1.25,-1.1790254843525179,-1.4990254843525177,-0.6841000000000002,-0.6841000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.035280000000000006
toy1,-0.8,-0.4,0.0,0.85,1.25,-1.1585334843525177,-1.4785334843525175,-0.6800000000000002,-0.6800000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.03200000000000001
toy1,-0.8,-0.38,0.0,0.85,1.25,-1.1380654843525178,-1.4580654843525176,-0.6761000000000001,-0.6761000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.028880000000000003
toy1,-0.8,-0.36,0.0,0.85,1.25,-1.1176214843525178,-1.4376214843525177,-0.6724000000000001,-0.6724000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.02592
toy1,-0.8,-0.33999999999999997,0.0,0.85,1.25,-1.0972014843525177,-1.4172014843525176,-0.6689000000000002,-0.6689000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.023119999999999998
toy1,-0.8,-0.31999999999999995,0.0,0.85,1.25,-1.0768054843525177,-1.3968054843525175,-0.6656000000000001,-0.6656000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.020479999999999995
toy1,-0.8,-0.29999999999999993,0.0,0.85,1.25,-1.0564334843525176,-1.3764334843525174,-0.6625000000000001,-0.6625000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888883,0.01799999999999999
toy1,-0.8,-0.28,0.0,0.85,1.25,-1.0360854843525178,-1.3560854843525179,-0.6596000000000002,-0.6596000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.015680000000000003
toy1,-0.8,-0.26,0.0,0.85,1.25,-1.0157614843525178,-1.3357614843525176,-0.6569000000000002,-0.6569000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.013520000000000003
toy1,-0.8,-0.24,0.0,0.85,1.25,-0.9954614843525178,-1.3154614843525176,-0.6544000000000001,-0.6544000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.01152
toy1,-0.8,-0.21999999999999997,0.0,0.85,1.25,-0.9751854843525177,-1.2951854843525177,-0.6521000000000001,-0.6521000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.00968
toy1,-0.8,-0.19999999999999996,0.0,0.85,1.25,-0.9549334843525177,-1.2749334843525177,-0.6500000000000001,-0.6500000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.007999999999999997
toy1,-0.8,-0.17999999999999994,0.0,0.85,1.25,-0.9347054843525177,-1.2547054843525176,-0.6481000000000001,-0.6481000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.006479999999999996
toy1,-0.8,-0.16000000000000003,0.0,0.85,1.25,-0.9145014843525178,-1.234501484352518,-0.6464000000000001,-0.6464000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.005120000000000003
toy1,-0.8,-0.14,0.0,0.85,1.25,-0.8943214843525178,-1.2143214843525179,-0.6449000000000001,-0.6449000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.003920000000000001
toy1,-0.8,-0.12,0.0,0.85,1.25,-0.8741654843525177,-1.1941654843525178,-0.6436000000000002,-0.6436000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.00288
toy1,-0.8,-0.09999999999999998,0.0,0.85,1.25,-0.8540334843525177,-1.1740334843525178,-0.6425000000000001,-0.6425000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.001999999999999999
toy1,-0.8,-0.07999999999999996,0.0,0.85,1.25,-0.8339254843525177,-1.1539254843525177,-0.6416000000000001,-0.6416000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.888888888888914,0.0012799999999999988
